feature,mean_abs_shap,rank_shap,cpf_importance_mean,rank_cpf,class_id,class_name,shap_top_k,cpf_top_k,strict_intersection,shap_normalized,cpf_normalized,consensus_score
dns_qclass,0.006842924700828807,17,5.799088023590304e-05,18,9,xss,False,False,False,0.0025085496017814555,0.00011795300928209683,0.0013132513055317762
dns_qtype,0.0066705403772276866,18,0.0007513083475901627,15,9,xss,False,False,False,0.002445355186348157,0.0015281554640406004,0.001986755325194379
dns_rcode,0.05082030759942801,15,0.001208433438046197,14,9,xss,False,False,False,0.018630230196090766,0.002457944420826563,0.010544087308458665
dns_AA,0.07537502702029826,12,0.0015155106075853241,11,9,xss,False,False,False,0.027631751375714286,0.003082537047833178,0.015357144211773732
dns_RD,0.0643154422434733,14,0.001472405300578461,12,9,xss,False,False,False,0.023577415225498832,0.0029948611812692432,0.013286138203384038
dns_RA,0.07398977548320126,13,0.00012021741198675606,16,9,xss,False,False,False,0.02712393164311794,0.00024452130152638105,0.013684226472322161
dns_rejected,0.008633201279436228,16,-0.0004918469313819563,22,9,xss,False,False,False,0.003164847572998407,0.0,0.0015824237864992036
http_request_body_len,0.0,21,0.0,20,9,xss,False,False,False,0.0,0.0,0.0
http_response_body_len,0.0,22,0.0,21,9,xss,False,False,False,0.0,0.0,0.0
http_status_code,0.00011463954549385625,20,7.719851532161925e-05,17,9,xss,False,False,False,4.202574173615982e-05,0.00015702119294022223,9.952346733819103e-05
